asset_id,type,title,topic_category,duration_mins,content_embedding
096b05b2-0ef2-48b0-a108-9c813b9e9cab,Video,How to Pick the Freshest Seafood (Vol 2),Recipe,5.1,"[0.500260566794817, 0.9925185390493005, 0.5300688757179588, 0.648077945712537, 0.8275227310159896, 0.37682414325681457, 0.8477810674607824, 0.5958521849606363, 0.8779121742812551, 0.8743076880140207, 0.8836514051124615, 0.47828520779857564, 0.6005366382738185, 0.575978412026, 0.3982798238380072, 0.6725300299627012, 0.5894441334571494, 0.9499446985543653, 0.46572820036375184, 0.6683923337344543, 0.34010587780110724, 0.6774319034216638, 0.9894938496375084, 0.8871352547333283, 0.9874954741534361, 0.22014231793464056, 0.2574217301660343, 0.4834999623442796, 0.6688607033986861, 0.5373452550034371, 0.7002246227171692, 0.8545334961564187, 0.024731967453791026, 0.7632299128394536, 0.9931387736597536, 0.040567114896124634, 0.5921533931954849, 0.506306428356384, 0.3885594640125941, 0.9094683304311053, 0.771121780606173, 0.6094516121756979, 0.9033826235095639, 0.5084792468676744, 0.37968466700859316, 0.8907851797294672, 0.4133535790618186, 0.4634261198366083, 0.435200339205147, 0.5526668042986626, 0.1331658110872148, 0.14277063783867439, 0.24576831938644805, 0.049538336830201146, 0.7882135570471602, 0.7099238400742812, 0.981678370168099, 0.5155050447547168, 0.23768561166769864, 0.7324313642723951, 0.9664938194014469, 0.6215928109255834, 0.5718263627349742, 0.09388930976882259, 0.13906386691915862, 0.5168931543737302, 0.00980178579650659, 0.5343393924669825, 0.4441279840889859, 0.09530327890840495, 0.07902040469673788, 0.7698734738464577, 0.594921073036791, 0.7022601276551838, 0.21908409875725088, 0.1956140947266215, 0.29291396058677377, 0.5540870726878548, 0.580772733116609, 0.6620287478980269, 0.9955266704673337, 0.6258707581669535, 0.9170621591606845, 0.7371869932182256, 0.7289149978724959, 0.33454227549909143, 0.16843169394474633, 0.9490750427727781, 0.889417242574105, 0.29397105423168113, 0.23579021888794227, 0.834926689646821, 0.25485794521788185, 0.9970140572965496, 0.2873659895126277, 0.6786716640600515, 0.6334216507074478, 0.5347271888016221, 0.38960024307877916, 0.8820199988890908, 0.376536677972347, 0.668747868332223, 0.9017306390889975, 0.941568963545214, 0.5965144978811879, 0.4538677431477517, 0.3213321577567865, 0.2870685260692155, 0.62006502107398, 0.7624714660070095, 0.8946908239110833, 0.30278856128695986, 0.3287487477330041, 0.9729639163458382, 0.06729631941774583, 0.41216782827203724, 0.42390636977967955, 0.14788401243910432, 0.8792068787528391, 0.28674035562079114, 0.8123162262882386, 0.31109045301204075, 0.22308809644146033, 0.43801524106963485, 0.09399422394364843, 0.28935714066746643, 0.5188423637051949, 0.2614723006141949]"
b084feda-6ae8-46ac-b137-9bbb9cc47c99,Video,Baking Basics: Flour and Sugar (Vol 8),Home Organization,12.4,"[0.8493767709319366, 0.5812657280875524, 0.3597110069556534, 0.891912579027367, 0.16764750834057562, 0.17948871099460517, 0.8132181778920357, 0.9529703299021708, 0.9798028993172746, 0.5078601249103826, 0.1302185960350214, 0.896135714161304, 0.1621826307866141, 0.4613936483766413, 0.08771106852415878, 0.043479079776027274, 0.36355493790191606, 0.9403510043380605, 0.2454216643784013, 0.8553785004811407, 0.7009339998187724, 0.5530370502124987, 0.751053650804273, 0.15946015079472198, 0.3752954684854719, 0.6562249910992887, 0.03668840843874921, 0.9128963816408001, 0.3159738823895365, 0.987133449510492, 0.04937962218618941, 0.7613890281685946, 0.4336889285973369, 0.18248104526954756, 0.8762519703914499, 0.9766016353661178, 0.38469654082212146, 0.23053887628394065, 0.7109600732198034, 0.4135646554430469, 0.40394949495682786, 0.20530045592390345, 0.37807312593375775, 0.0868547384750823, 0.9112838250759123, 2.9826165937829607e-05, 0.00966183753360672, 0.28005311354226436, 0.4238493254675022, 0.5347863070035059, 0.9435901850621814, 0.26203366995516186, 0.9661217653198346, 0.6704364750842388, 0.26730962324543617, 0.3219770211691636, 0.6818236253479637, 0.8415051137517235, 0.13406845647570298, 0.1576589868426903, 0.8487361600652771, 0.9205522643894654, 0.07935944286980245, 0.9905373054999559, 0.176029965274211, 0.622828133457178, 0.6508501617318558, 0.434040302611703, 0.5835771925434536, 0.027876147428675613, 0.5932320171670693, 0.9694744795304219, 0.7959880043859826, 0.5120445074365371, 0.16893944991187626, 0.3686166953063632, 0.7546699555244766, 0.3443087564297045, 0.7514263427195301, 0.8006270188689464, 0.2598409058756128, 0.34777827812946516, 0.761172564334825, 0.09685499890051508, 0.7286919517329212, 0.36549147495821677, 0.9517110443567226, 0.6717473832780743, 0.5163198652936258, 0.6867264046328246, 0.041146836950104904, 0.15238967514922508, 0.7144055679547671, 0.2427846912762408, 0.7748479607753788, 0.5604855334221678, 0.16059453620658215, 0.456720065449563, 0.08452701271089302, 0.092901152976676, 0.24906455776770953, 0.10653591289188669, 0.2784332270377292, 0.8298432966545555, 0.06529730637135933, 0.27324294534673454, 0.45624283028683876, 0.759333725277075, 0.27160948176963484, 0.6858782180136114, 0.07936506742562233, 0.9561059808729473, 0.16814926099998928, 0.5619006652887395, 0.3498814660481495, 0.17435270405902892, 0.13191715988954944, 0.6454685560423984, 0.8044759343411696, 0.5001337651164869, 0.8591479696960401, 0.46082263723392913, 0.5205978006802471, 0.0829254093503935, 0.7715927445541552, 0.6597200007983526, 0.18404056125698265, 0.5072235775174264]"
fadce39b-a3f3-4f9c-825f-27898ca6a78a,Article,Mastering the Perfect Steak (Vol 1),Product Comparison,13.1,"[0.004679164331061858, 0.3031165088978035, 0.4501704008013554, 0.10584800794296045, 0.8310333092766565, 0.7354539477969301, 0.7940777605585474, 0.6471790386248331, 0.7161042007742815, 0.7374274538399144, 0.3788392463199952, 0.7016485758838787, 0.5132080591096233, 0.03259341642713376, 0.4195944414959135, 0.6363497929974031, 0.6203367646381923, 0.9311070031672538, 0.7556533173868631, 0.8595785604300392, 0.21427280144108207, 0.294804695023382, 0.8807437201424649, 0.3302883831664183, 0.7180592386203891, 0.9131581003173765, 0.9189630893430027, 0.698529898496972, 0.0972886102745234, 0.6344278056027824, 0.49056068076419845, 0.13659659000983615, 0.4542661427903222, 0.5769803873807428, 0.840193208831237, 0.3348101174785647, 0.8067269380126784, 0.9345429278882197, 0.0006540657802484029, 0.2636520366700399, 0.9973007805420073, 0.19229963806021733, 0.6853517532382245, 0.9302628413602405, 0.7937322964961473, 0.8803952243367832, 0.11845903083659193, 0.6375761832382898, 0.8561487559422638, 0.13438941316536768, 0.29589688602705144, 0.28531050203819597, 0.34719451037150784, 0.8225262224612344, 0.710194220215265, 0.518810711327278, 0.7326399887861915, 0.2331587297347727, 0.26088102253857637, 0.26803870236350136, 0.4311940511059278, 0.5640177340745007, 0.8106649493857783, 0.99754664186774, 0.3750789941932533, 0.939332755474396, 0.6297735686667721, 0.17466987997536176, 0.8382939944294362, 0.5754143814615257, 0.12236651844783164, 0.43028964576926454, 0.7391989358929801, 0.4335348516235016, 0.17593717293391242, 0.06413825511428317, 0.2692235806671962, 0.8548145131903648, 0.7601536758729945, 0.3149693599340829, 0.6653485569064653, 0.60684976263652, 0.27026507644514486, 0.2545623572082286, 0.7078845052628573, 0.15350474613062748, 0.14201964457840444, 0.9740932759629876, 0.19401536514937456, 0.7648921583101104, 0.7423776662150974, 0.36901322251645907, 0.8558712473482329, 0.4660922992881644, 0.7370383476823883, 0.07538027650578316, 0.4068639345826536, 0.11471052533696369, 0.907137722056732, 0.4963719199687179, 0.20860940485193724, 0.09392191737866806, 0.2605499225354281, 0.8432412957488448, 0.7947425731934518, 0.9294617521877674, 0.4956305806706873, 0.6930313773469176, 0.566079817430619, 0.6240875814795892, 0.9338987829739952, 0.03101575912654375, 0.3773480367595171, 0.6299696580299983, 0.8645266233724055, 0.12714345981856445, 0.4067722695227204, 0.9603935430067247, 0.7655612548654248, 0.3564884447060165, 0.32260552084594774, 0.04418522691289639, 0.3123962288918908, 0.05268664253510302, 0.7719865910813092, 0.34459371302962083, 0.9590299866641516, 0.46166694790716256]"
90db3155-7d30-477c-a9b0-22be0a56224d,Article,Whole Milk vs Almond Milk: Which is Better? (Vol 5),Sustainability,7.4,"[0.6305890914788843, 0.7231694204339815, 0.32552379347151994, 0.3415239542062638, 0.30041987610033594, 0.808687647114293, 0.4753634101106369, 0.737567718124939, 0.3205204283614089, 0.6564526038395148, 0.11512358525093247, 0.897587360392803, 0.37410485231043467, 0.7710597189187636, 0.36446574481924654, 0.5027345474883771, 0.7713131681882665, 0.21530840351136638, 0.6646460539857652, 0.2572563096996173, 0.08502262044591313, 0.369124235477862, 0.09085976620479053, 0.4067725265920641, 0.8545238665019211, 0.7512732806300062, 0.4281101817435641, 0.7629827171521315, 0.7754071024240718, 0.9191753570725789, 0.6834218884192902, 0.42350990680271305, 0.065062851480999, 0.8318164355280816, 0.019486079658180055, 0.08156811600259828, 0.8895205835260583, 0.6360800560765003, 0.0926635889434071, 0.2518079739580188, 0.18334512664259528, 0.4184396919858355, 0.7822254670819815, 0.48446907542601614, 0.4518708417465984, 0.290063179324456, 0.4458215064834905, 0.7802444853931136, 0.8364278580154717, 0.2811721104433238, 0.31114837507115234, 0.42646535086096005, 0.4307211040850164, 0.5975525911346238, 0.39010356198863316, 0.5436890475710274, 0.6438563439455779, 0.47299831094481837, 0.13879721178246518, 0.3136654698920178, 0.5881717970575774, 0.8816817256372738, 0.6748480322592197, 0.993757114137844, 0.29805416503855986, 0.4677717337903734, 0.03046198108479925, 0.10429212163091806, 0.5007670983515292, 0.5363456938638296, 0.032420323851143795, 0.8007437949234103, 0.5982305872885418, 0.44918472122876485, 0.24585234957699253, 0.929116377547495, 0.6993531741896434, 0.6847476403603157, 0.249438621576204, 0.4138529919328009, 0.07491350972411182, 0.6088852497344102, 0.061768436110409275, 0.5914473843826558, 0.8705953802478885, 0.20834607972571606, 0.2632172085104323, 0.9668011110513518, 0.5818036518166393, 0.43179949135823736, 0.4495123352492617, 0.3396847746675177, 0.8209392784078744, 0.1820051864333655, 0.11659907178132234, 0.40166434312639787, 0.8138096876989028, 0.04012792158128464, 0.7557835862580268, 0.1222275537973293, 0.9994556642244626, 0.6949605458176541, 0.8902496667172549, 0.8766447476853365, 0.6445461035138468, 0.6626533074877717, 0.5303105469500389, 0.10420735058383601, 0.12819828968719327, 0.17402324341281994, 0.45751990486950567, 0.22801256735025266, 0.8381197381829045, 0.9229376895071651, 0.4164012140648511, 0.44264756462533517, 0.41726380182560985, 0.5118323924412431, 0.13843614194555054, 0.8154964699037326, 0.43417602094152785, 0.3913151354194312, 0.06174285396281909, 0.8810869798140106, 0.9398069773998391, 0.29613216777179363, 0.28927513360218604, 0.24750641866641654]"
728775b4-4080-47a2-bcb3-d8bfa70e09b7,Blog,DIY Cleaning Hacks Using Household Items (Vol 10),Family Life,7.9,"[0.09022179430585708, 0.6058785966338334, 0.8074839162264752, 0.2402792201908699, 0.9769161237972468, 0.015316840963325529, 0.7551182797158642, 0.7236415974953597, 0.23283850937747308, 0.7829650130001946, 0.27736845390681575, 0.8976855751920427, 0.3191239794951134, 0.8896856405459658, 0.5958753074822444, 0.6117522960988994, 0.35320917670623797, 0.035509687133939094, 0.21719234773048024, 0.8083804461331211, 0.47095421271409277, 0.0225388770186421, 0.9090194911205711, 0.5090089539765591, 0.05882728703238704, 0.4617687950344779, 0.3710337247030663, 0.6979140035235475, 0.04973619279052477, 0.7669296897931768, 0.8980976805038065, 0.8950162437248487, 0.6810026882277144, 0.5593455701828138, 0.3339677175828786, 0.05479666521014692, 0.156413133932081, 0.9698605113007696, 0.7788062815698288, 0.3197303049194231, 0.9423242371219785, 0.6510429487430733, 0.3721350588958787, 0.806883608636992, 0.020807698270125963, 0.7856358634242743, 0.05995831794630646, 0.8317195510356674, 0.9677925988982231, 0.8019505067260351, 0.22767618167940673, 0.4348863227873041, 0.3749037583810516, 0.5115734379215326, 0.9251973966616036, 0.8791736061787869, 0.9288265358595913, 0.0866620833464542, 0.762100579423981, 0.2632884583067775, 0.604695459291291, 0.22810333224391033, 0.23572020507405222, 0.36719175010344585, 0.1632296894378562, 0.8958775846488475, 0.23236210188606543, 0.9834390767662083, 0.817230602265972, 0.7921493619961606, 0.5054645358315898, 0.7309142972463327, 0.28821816693883706, 0.3119576682786315, 0.740452897632476, 0.777166900914958, 0.2279318883391266, 0.5425272795374645, 0.9316948074223705, 0.30445749091386365, 0.4468382395383256, 0.48786367597211966, 0.1088069830630527, 0.04997829790000741, 0.19550887177097465, 0.5825658759286458, 0.6333406314978522, 0.6321738491688284, 0.2979680212741995, 0.33710050177311457, 0.6082066693626724, 0.7089676748808393, 0.17428946181124272, 0.5017484792110841, 0.3598986149363367, 0.8780800853975396, 0.042262706266265715, 0.838228088492696, 0.4151689926747061, 0.010607678195021064, 0.42471561113055445, 0.3351885203085494, 0.9139041102865865, 0.8240612487105352, 0.39548929750049766, 0.755621882087784, 0.04935977098472011, 0.4098238325548489, 0.11116111878376933, 0.8025320884662687, 0.5729218156895971, 0.7813018935298763, 0.7653577641233106, 0.8151831701441992, 0.632934683305276, 0.38691726666568205, 0.24121359105055162, 0.942676515336608, 0.594998529275306, 0.6919249646346881, 0.5649558624815224, 0.9848076945163395, 0.962030502098521, 0.02390980253065811, 0.2113494023638226, 0.9413079944028557, 0.6826999627279177, 0.8325522913920861]"
bab327d3-d0e6-4659-9310-8b7ba9bb7803,Article,Baking Basics: Flour and Sugar (Vol 1),Family Life,2.5,"[0.7251332567534493, 0.8063531447964067, 0.6122781244280165, 0.847033490768695, 0.6816495415484737, 0.800085350524566, 0.7892556504078946, 0.5234176297780528, 0.18317087714165636, 0.03166984120453231, 0.5267387890962885, 0.2174605036925067, 0.38956163042344805, 0.9437624967999039, 0.9189127664961919, 0.9075174988662994, 0.688516654008657, 0.35827635633783517, 0.5082001276214874, 0.4105220372354731, 0.3723983679229963, 0.02123604152694414, 0.9922828036289632, 0.3442651940349638, 0.24116972386254287, 0.6098911113678127, 0.6763354518490284, 0.6763307306417999, 0.5298500072857129, 0.5715881508108919, 0.09341869383747681, 0.31933969595979306, 0.6480338118476084, 0.5632901823236153, 0.5587940323158053, 0.7831846983947698, 0.29799882136727196, 0.8022139058217814, 0.587695849579225, 0.9870097090480472, 0.3728549389503626, 0.36839689074438564, 0.6999190050318552, 0.30037979819067095, 0.8487486537080522, 0.7358953703952575, 0.4686274052567976, 0.6850750939806685, 0.583492955346567, 0.21030863285795087, 0.17097325557982757, 0.4820877541893186, 0.41339659969865605, 0.7906438543640367, 0.4059990816367629, 0.4840540179360795, 0.4133369994831876, 0.1852378726749293, 0.48621545418475565, 0.4841760677738831, 0.38626128608846133, 0.010988986098918074, 0.97558033267903, 0.751501416990661, 0.06291280375107122, 0.8703567532439423, 0.19138200043336473, 0.03978109724424983, 0.8986547660062131, 0.6533823465431898, 0.038542776117526434, 0.5847230760690467, 0.5444995084519496, 0.550887552419292, 0.8374013984589517, 0.338622692643331, 0.18343750987102292, 0.7003589561763996, 0.37564917793083574, 0.7365998235090366, 0.6118353359345243, 0.8283931292383299, 0.4324672098899647, 0.6782150335322771, 0.34640654855476605, 0.5772779903046057, 0.9669088245253047, 0.5872926595894107, 0.1273973384805569, 0.9697378019759282, 0.039277550951664186, 0.7328509134815577, 0.16090115864936694, 0.49555132175980665, 0.5718512550635475, 0.04450679607721131, 0.13964029323191318, 0.4557542061444698, 0.7671712334120507, 0.7783372283490371, 0.4341984249927422, 0.6286896209907967, 0.12432132891859038, 0.7139503492944907, 0.12063402448198957, 0.8296840678342644, 0.598841814964887, 0.14233539432825215, 0.06902208231277496, 0.13327279580574702, 0.05229853220542524, 0.20557726568098034, 0.2871287607729557, 0.8325033258438922, 0.9354610504142413, 0.7154666059065724, 0.6152507214340237, 0.8199435335970823, 0.7531030676949405, 0.8593969483034184, 0.8728508262115423, 0.7775311108200563, 0.8743360136416745, 0.19765803600948506, 0.43693125797263055, 0.015355802717240352, 0.9158316834135697, 0.24387719900053806]"
aea5f358-f0f7-447a-813e-f8045f48288c,Video,How to Store Fresh Produce (Vol 1),Family Life,14.9,"[0.2661806000094723, 0.6755538199960822, 0.4127300744319251, 0.35264346894901133, 0.7280864481314477, 0.8785195881180295, 0.5431712605543856, 0.7291097595072065, 0.25348105918169395, 0.9109614062173169, 0.20461887678732205, 0.01074245551577191, 0.545594928161803, 0.8247245740460715, 0.57490059389599, 0.5762889909811792, 0.26802941979234407, 0.7980357061855626, 0.7288291338013394, 0.5067698235252394, 0.6511226257749848, 0.04924119597135301, 0.21180381912605384, 0.9511121674232232, 0.14364410897078628, 0.97751742995834, 0.46316746050635915, 0.12179679079619954, 0.31988030095058484, 0.4810847638740978, 0.1952134287410222, 0.11021333488477714, 0.12904565507034427, 0.48791792884468344, 0.30574207207276793, 0.7891445665353832, 0.753017273359176, 0.8719251132165217, 0.40482536660569435, 0.23890293439952204, 0.7339657509328983, 0.8321303432528566, 0.9409321403789345, 0.268871066975341, 0.12303981181548473, 0.44299663170511705, 0.051403513649031174, 0.4280016050528265, 0.9762069811287111, 0.27760004905663316, 0.08420905920238653, 0.8414313075548666, 0.32495194910686664, 0.1385934527343562, 0.5768435251482583, 0.6658225767115309, 0.8021558163498101, 0.774258267046227, 0.9209852322236183, 0.3442360122681438, 0.28848819705045137, 0.6355997666523905, 0.4521365164849914, 0.3281119983946975, 0.9125897525916319, 0.20554568346445756, 0.3363651163822797, 0.033983097966673426, 0.6779414636886498, 0.9042784133163219, 0.07665192275745647, 0.03566579013787052, 0.4759427923546983, 0.15818932956056053, 0.15616899354682767, 0.5644196444175452, 0.04068703611142699, 0.9442354537774241, 0.8628037758187677, 0.13392559443616558, 0.6435089270179319, 0.41527941929346535, 0.36343213106648253, 0.7327407227315818, 0.20208677272163866, 0.042431667563408215, 0.48524662859673706, 0.10485853359162822, 0.45146839592190835, 0.5094070822308805, 0.5731763801187846, 0.1429366084996907, 0.4034580623214339, 0.8485502676780128, 0.3609341775537277, 0.9079382971814328, 0.8129446527845772, 0.5896363097646558, 0.8484372397371254, 0.36144587388055516, 0.3418101986747216, 0.4762062444585118, 0.8083805576824318, 0.5916441499323991, 0.5123269775558528, 0.8615775460037142, 0.734080968370873, 0.29999109757383746, 0.7805354603108416, 0.8629755475502315, 0.6228228814965289, 0.6598195602395389, 0.7156246374715302, 0.057082350058124676, 0.13840243095422122, 0.4268953169280929, 0.9288455019638886, 0.07860651579421174, 0.4839207661080097, 0.2264901218018175, 0.8793752307844991, 0.400355971782285, 0.342592982646297, 0.08095819114687564, 0.459919574376617, 0.49468160612685075, 0.7940353037350162, 0.6539729533488947]"
c9a1d571-e8c0-4659-a3e1-80863e870035,Article,A Guide to Decoding Nutrition Labels (Vol 7),Wellness,11.7,"[0.4344696392278594, 0.46834700486143865, 0.9636600199560333, 0.9111362383622869, 0.7791898365289901, 0.08772313646772478, 0.4724847399192246, 0.034852400123002725, 0.20426643223894614, 0.7384649274149524, 0.8159770626652529, 0.7091477886587537, 0.12311700743550902, 0.2449528477055849, 0.2288616667619251, 0.9215825413000249, 0.20170962529364123, 0.09926428188053893, 0.252357803825751, 0.5517158485158558, 0.2786207356151482, 0.21478377967112727, 0.7549664721644489, 0.5389341155391375, 0.012864659730639216, 0.33177680430345, 0.9265953560700068, 0.811596791598145, 0.976513129875004, 0.10959130456037935, 0.3446957906991729, 0.9131818571886748, 0.2913604488687468, 0.15494132186213994, 0.22858228760998556, 0.7269465827294576, 0.6772234590085897, 0.9033740418001444, 0.19795131722722492, 0.8314547792641958, 0.9673855673545102, 0.3528723580488766, 0.8948852758175081, 0.8238897927245399, 0.23361421707882035, 0.6587545798808758, 0.12118506863248657, 0.18657701209683253, 0.6158674788214666, 0.02914760190175325, 0.19964958329170457, 0.9647525214267283, 0.7994857048774923, 0.005248904319306691, 0.08675234722343861, 0.8293097667114897, 0.0680110268621742, 0.06853827877292207, 0.0888902771416138, 0.7271014597215159, 0.8535609083455209, 0.4673446107168264, 0.7883222813781838, 0.6677015808838355, 0.4265950234594743, 0.12292386756392093, 0.5006884940006506, 0.1330111425311774, 0.19954539121720416, 0.2153588830641403, 0.14208084126453857, 0.2924720478128391, 0.6635099525926521, 0.7638949701183549, 0.3259677430023675, 0.990012164525238, 0.14538646709042102, 0.8589074851157493, 0.8985328855209166, 0.46916937783816803, 0.72939111676148, 0.7810284849952254, 0.8286936564489559, 0.7663311204528691, 0.04683150541644743, 0.5576600807057968, 0.10967176517486177, 0.24382993518042162, 0.18335813648959787, 0.9919927794726413, 0.6943368516302256, 0.8584828369666042, 0.29664643371776567, 0.9980004502456784, 0.6646987411082814, 0.9263291775536335, 0.13944015995300263, 0.7225395071723842, 0.8084889948496456, 0.30718999468840447, 0.3922721661477183, 0.277585507328148, 0.282876198719316, 0.6872889198729832, 0.12731159347557575, 0.13205578480442914, 0.9406524543118003, 0.49027630017931, 0.7062879329405228, 0.36016735315319726, 0.9210380203849003, 0.27216137364542725, 0.2295118584989122, 0.42671535160729157, 0.9134690141523082, 0.1766635821581043, 0.10979124625907233, 0.838147208958475, 0.49592391419817916, 0.42072667249218443, 0.36940094393508616, 0.9103347451853454, 0.9910007066874394, 0.470366774601761, 0.34547467294653855, 0.3371608048542195, 0.6638416097589784, 0.11889118104581331]"
d1a0a666-32aa-489b-9463-06b6e6a60aad,Blog,The Ultimate Grilling Guide (Vol 10),Wellness,2.7,"[0.04064997558850947, 0.9302160174578618, 0.019838299276008664, 0.7018100038071232, 0.3523246868413803, 0.003598039073698711, 0.09716381533294594, 0.5828465227563931, 0.8273142401462251, 0.647117902435257, 0.06566835462119736, 0.07946990346633431, 0.6255484666867613, 0.2133226658827274, 0.581279756879665, 0.9768340626979289, 0.10824669026499101, 0.3298185493785083, 0.7782755300662655, 0.6832749993968334, 0.008767316524685653, 0.6723046752232347, 0.9608101799882109, 0.30575722603017286, 0.8844790021158863, 0.5574475473523395, 0.8249128724752615, 0.4645188894776071, 0.40283212781525957, 0.7300821665778408, 0.3855767277807528, 0.7336284206303659, 0.5256763651313692, 0.03705438972617403, 0.36108230303896494, 0.9348351720317543, 0.15608983687863054, 0.43576201401027226, 0.7503693990106121, 0.916404630768795, 0.16330292622681597, 0.8678867865202061, 0.4401823197525957, 0.4451813137579054, 0.1117574288263875, 0.9004663822278387, 0.8680998239093122, 0.851356268777409, 0.10469401014446555, 0.3521713225582128, 0.6696568803275589, 0.239669758799959, 0.27608733471160174, 0.7251648381904341, 0.8472998457386945, 0.8449126768092615, 0.9770153024881895, 0.30743147981109187, 0.6383131232280124, 0.9060946691842414, 0.293354904088716, 0.6866472799954918, 0.23808553591602444, 0.32512211783262157, 0.18791415393647604, 0.23293311255471083, 0.2882901193674684, 0.6703433497001994, 0.11862270838602063, 0.922287767176788, 0.14165079239098566, 0.7056502326708404, 0.7173909807702199, 0.1428248459004563, 0.7946721379034062, 0.779948557680389, 0.420357516970982, 0.17081156163021682, 0.7780600801172088, 0.7687263856525023, 0.7676838570787561, 0.6360456782319085, 0.391900129740965, 0.483137714378998, 0.8450467306211086, 0.9019856408978494, 0.2136765465739734, 0.24967070070432995, 0.36118857990305153, 0.9713910140333399, 0.9857227026717734, 0.8876193223898422, 0.48007142754160603, 0.48001897617682343, 0.7954523437437457, 0.25472538184448246, 0.7977088777664876, 0.30503831985032726, 0.05713399391990648, 0.9665161881554056, 0.8588828746813407, 0.8193137130316526, 0.49543004460298, 0.9198395776088616, 0.7248367302776395, 0.7935575060682338, 0.6575694969232483, 0.3491928694970343, 0.35354019843698103, 0.7180677420573796, 0.36752666812631407, 0.10607965608045311, 0.2612505096980079, 0.24611930278682403, 0.39076197528772705, 0.5709643993939949, 0.22242941392500615, 0.7383990961007851, 0.2621976071105405, 0.7599297647324685, 0.655966578021431, 0.3721051306816824, 0.8330926506432674, 0.11717432064480016, 0.9924921546794786, 0.8221999003965932, 0.4211122354388974, 0.9987971398530985]"
0c3323db-582c-4345-9a77-eb450cb88de5,Video,Healthy Alternatives to Soda (Vol 1),Product Comparison,3.2,"[0.18586028788926645, 0.8777002726317528, 0.5639188981350511, 0.4429399518338891, 0.08050055402501555, 0.5253602979749624, 0.16755546866950755, 0.7370183418912285, 0.20462635756526815, 0.0180070112768963, 0.5552283466424868, 0.03633765065666161, 0.8068739575127615, 0.3160257934239731, 0.5842965126914202, 0.1954283426353146, 0.46789303272807714, 0.10989044909420154, 0.9520733481317981, 0.26868085900894834, 0.042133140986886586, 0.4003579848145743, 0.5320716123555834, 0.8031446276982879, 0.9311854973896205, 0.9627063350663537, 0.006219690104313225, 0.9216600665838034, 0.1903007150046545, 0.7417404679575038, 0.9810085076094036, 0.7412922784225326, 0.35903457582848075, 0.8977556248663086, 0.3508304508395077, 0.9196054152645153, 0.2286096086441175, 0.051105641858908535, 0.9711688176958689, 0.6403796172512864, 0.7789986270571857, 0.9375509199863693, 0.6134300972970966, 0.9417596498653134, 0.248916675795402, 0.693829801871152, 0.48089918254555164, 0.7968404436460875, 0.2263706768304553, 0.09321672375695489, 0.11525617860177484, 0.016919672342108782, 0.014871708196821487, 0.41043396606374505, 0.7545886440328554, 0.4788966742340095, 0.39324590092402056, 0.6306456013012702, 0.8384364555599418, 0.2281155596193578, 0.9232951420125654, 0.1691844639049893, 0.8685002883677294, 0.1551122677846224, 0.37228925387858514, 0.6206711758781193, 0.5840265891215027, 0.04126584956332391, 0.22837674912741623, 0.8126088041412665, 0.2780174678629319, 0.5166549580242151, 0.08603979887589397, 0.6594399508314983, 0.3724114106613059, 0.8594579058740772, 0.7269205919064667, 0.2995425366129101, 0.4029823800024015, 0.6836898752890964, 0.6662274668344477, 0.32600817741885546, 0.3454882688862563, 0.8150142153472839, 0.1303299215246061, 0.17480004954854544, 0.9349782764455554, 0.8856747588352192, 0.17982907414168003, 0.03586406453559943, 0.8440359299578606, 0.8129061338230218, 0.5105404333374283, 0.6256170461165519, 0.4205692305198313, 0.9273588849110912, 0.004502730649560305, 0.22913018731560253, 0.7728684576462815, 0.7751209732938016, 0.180810369551472, 0.04280163164414452, 0.6304853622416896, 0.3474071482866864, 0.5935713840250978, 0.5330265141203396, 0.07671182992638625, 0.8370833627203028, 0.37774277287799485, 0.03318898860153474, 0.09160749214688824, 0.5214361251864267, 0.5986939176878432, 0.4178241097957207, 0.11300596714882882, 0.6664489360945054, 0.2566006359037174, 0.008951354449881377, 0.6077765897543214, 0.21025775227907628, 0.2655882357219804, 0.12802391953389824, 0.46024040194408977, 0.4792205855660202, 0.07929286812193659, 0.3294968061702618, 0.13225928435458734, 0.4721703529271324]"
