product_id,name,category,sub_category,price,margin,product_embedding
54c76350-7f69-4f75-b451-d79351462bca,Fresh Milk Chocolate Bar,Snacks,Milk Chocolate Bar,6.43,0.27,"[0.6937312095035557, 0.20572199036667616, 0.07279200648214978, 0.012839765912803669, 0.10330949953201796, 0.3843543411707737, 0.45587018230058785, 0.5944650160568823, 0.658190350556734, 0.7704109275659217, 0.7904488079003443, 0.9204475078081513, 0.6141696815210061, 0.5837311807712635, 0.5029457448732503, 0.19232928187999654, 0.467682255948041, 0.7130585305822911, 0.9337682520267258, 0.27776891124031133, 0.05591166240329626, 0.014330424764103289, 0.1468567133694787, 0.22880738406929424, 0.10395607555768183, 0.7585188004960189, 0.26953799435505443, 0.321570345800233, 0.6557232131358273, 0.2641178612194883, 0.5683629886061026, 0.20803430457110184, 0.265404467546943, 0.478177066638793, 0.599458581554483, 0.02284347362458128, 0.21136387421903302, 0.9281072205721592, 0.9614961027903823, 0.2993176857018728, 0.08164986344193859, 0.6283997353937834, 0.7479440549342061, 0.4983982059719184, 0.15454220574341715, 0.7233328611340278, 0.3102345680083449, 0.15191460046799343, 0.16477305477116144, 0.8863153182073873, 0.4059555981713673, 0.22890633578804098, 0.8371214615128372, 0.6985469732139997, 0.6324407425210721, 0.28978185522039646, 0.13096933860014837, 0.7147462688688572, 0.7945844136772294, 0.8637476785477085, 0.6629877552897988, 0.33596453561654094, 0.23858473860358287, 0.45283893410034537, 0.4384381848736958, 0.004009021704589499, 0.5319085634933475, 0.9761749380637823, 0.05704650062249139, 0.7570418032138955, 0.9743522349260515, 0.14887302632198263, 0.7414600245937041, 0.058071913420301824, 0.7507075120629111, 0.28097083550426494, 0.5250770555476826, 0.6947238764530073, 0.1771683736486498, 0.1936442872850821, 0.04416678874196467, 0.0973686760249689, 0.7551684542307605, 0.5616548214545095, 0.6772861272692411, 0.8024102548361103, 0.975034369107322, 0.8079074112323876, 0.8981492854393073, 0.7681123111776107, 0.320549455091956, 0.7229046960756347, 0.6706842442010681, 0.992379913328721, 0.8278761766312134, 0.4610005963948657, 0.6343196051660093, 0.2753691656614937, 0.35896841943457236, 0.5569982999472155, 0.12840852000763592, 0.9410902746816824, 0.340614293877189, 0.5251575161518373, 0.9084976948766927, 0.04826762568334908, 0.03782732780546383, 0.23161906429384094, 0.7226626192603044, 0.27116639970273915, 0.5477137203966197, 0.5381705193128306, 0.36329936584830413, 0.7039659842908401, 0.37836486957606275, 0.5660774392053268, 0.4372058556275491, 0.9722865746340495, 0.3037148262848204, 0.16430254903077224, 0.4101812983184917, 0.941695680180397, 0.5785702443749545, 0.6729352068753457, 0.5075238202972899, 0.976421393989184, 0.04663043572643477, 0.5688419669478288]"
d98ac824-b1cb-493c-b4dc-fa735d579080,Premium Jasmine Rice,Pantry,Jasmine Rice,7.03,0.29,"[0.05528767447123284, 0.0373403863404036, 0.16184628940742285, 0.26877602422609304, 0.3480105086489258, 0.7185630851928014, 0.824278772372306, 0.3261129694783592, 0.25321389465465627, 0.705589055920959, 0.3989397538390459, 0.5459779397509757, 0.20079808821611977, 0.281152233583184, 0.7121054607963291, 0.030121042558410305, 0.2501964268274287, 0.16042001216774338, 0.518195908172764, 0.8011568861391463, 0.349404330612898, 0.5870214292200137, 0.13835807232010766, 0.342895221202162, 0.2084568690792986, 0.6745957331086202, 0.67676839164753, 0.9113838540613275, 0.36198260925668146, 0.632418406109332, 0.8953562261926707, 0.2862570581025996, 0.9072328499051014, 0.21585616704453492, 0.6994896304469793, 0.7929636323529264, 0.9598950199851091, 0.7487274310576626, 0.26742056480447984, 0.6945305443449407, 0.8363683093110067, 0.013749098280649519, 0.4235572958180336, 0.4477267833147831, 0.5327301753844937, 0.942319272635584, 0.24650658394497527, 0.9115330760269269, 0.036523196937810476, 0.36308092793726143, 0.8972503460629062, 0.6668313260303512, 0.3302781435419432, 0.3121291420157405, 0.5259263052074749, 0.7283576142013949, 0.023445551808890297, 0.7149957383550724, 0.49651568352516295, 0.45290317814000847, 0.7797488796550399, 0.28806081555734475, 0.8510730652886676, 0.022713465739972682, 0.927537535603891, 0.6916132943570387, 0.8579924770533137, 0.7541228739400774, 0.07570523476058977, 0.17599420611412087, 0.06487955860976713, 0.17890599659293827, 0.6050680036177165, 0.790517311878628, 0.06796567126781039, 0.5840026528073738, 0.25404650832778286, 0.93501300947846, 0.11741306436614751, 0.6564648972417629, 0.13461250309109407, 0.3292242581234579, 0.16404677322033612, 0.7249270167986568, 0.07075005338530171, 0.482137311606051, 0.6174368701828685, 0.9555208696977598, 0.8174525602317486, 0.05755211842855512, 0.040227323211896926, 0.8588408074444147, 0.10534766339729396, 0.33868461331691935, 0.32742501159270376, 0.09133605898800867, 0.37175561973096194, 0.6444277673263111, 0.9077371449608994, 0.6476214153012397, 0.7898180265958246, 0.2430051268363631, 0.5635455343476846, 0.8063155298779245, 0.577987077325218, 0.5168627869632384, 0.747908599374063, 0.8511923029137503, 0.4745615896026415, 0.06727969405037237, 0.12756297591785748, 0.29731024887219026, 0.33288700445720687, 0.032801807625582824, 0.027255065074675677, 0.6578439858463331, 0.05282477246513073, 0.6719542632151858, 0.5367564196293164, 0.5462001877630889, 0.7371312868964558, 0.6896041340220955, 0.270177059484371, 0.1777002639413231, 0.14767163834275598, 0.9969019964076649, 0.659726850423243, 0.582333217047]"
34b6ae28-67da-41cb-83b1-c97b33dfdb64,Everyday Body Wash,Personal Care,Body Wash,6.69,0.38,"[0.8055251348988636, 0.9466635739305768, 0.10799737632512574, 0.7282447337126289, 0.43397235785511323, 0.15751972448751783, 0.3860832363937151, 0.43239775259945257, 0.48815781310563944, 0.04205088029102855, 0.14175575071564517, 0.09096776898734571, 0.9459867044193647, 0.44647981989114005, 0.17096933053042684, 0.5636218348431029, 0.23263850204534609, 0.22541376315664208, 0.06667062141347468, 0.47995739645854296, 0.41686880561298745, 0.1696107077310134, 0.7255641935328033, 0.5378867031400182, 0.6689914357867212, 0.5816680304071722, 0.12409958434999357, 0.8337491286197733, 0.03019117917659031, 0.08478571895192144, 0.9251000669008402, 0.9028991942503983, 0.21643420104727074, 0.12005093766229868, 0.7224713559685062, 0.1596522433302764, 0.9210091748947583, 0.32445706737771185, 0.654313034259877, 0.21559345262787166, 0.8238690721999687, 0.7260793873412347, 0.9711095187991633, 0.8867641800804633, 0.14622476330026235, 0.5983047446969593, 0.2635272678085304, 0.6228829172642065, 0.5206864307406974, 0.5354290798880046, 0.2887138441687125, 0.989221665223299, 0.6392528050668735, 0.194943748354251, 0.6506089516369334, 0.8718126056306209, 0.9602396818222664, 0.6991484412298511, 0.740371226594046, 0.15831128900604474, 0.781921138434972, 0.8207863365105267, 0.39408032847107255, 0.40950877100772975, 0.27745133146013623, 0.22668586796741708, 0.670536702120606, 0.050122923386647256, 0.20641454772302792, 0.8288150843534688, 0.14057702920032888, 0.5456318743399673, 0.9551895910556149, 0.6773233604472942, 0.5014999724142989, 0.27132679888841604, 0.9203073167010448, 0.046223468883752616, 0.0005595514832250625, 0.2679830902584923, 0.5550222252625892, 0.16312073950006212, 0.22511652920264857, 0.7119247792960055, 0.9179627575657879, 0.9355572879809652, 0.33410345555576604, 0.8245190060045823, 0.7330023521519251, 0.053073495115883995, 0.6105651494284248, 0.04178082136778993, 0.2944672094732732, 0.5860391556829387, 0.1347962144695093, 0.6131097253280602, 0.13744942210044353, 0.5130739653440416, 0.7286876731318153, 0.2645402555859636, 0.6854143590845656, 0.413289220678573, 0.4359234202426878, 0.7856260670920375, 0.04096217414460346, 0.674741055030451, 0.8929039208704628, 0.6540096980550313, 0.6617763418423172, 0.5921209388211586, 0.83588542695904, 0.11196680872315479, 0.7740540110756138, 0.4724272785200275, 0.6399998217190492, 0.29330949497614023, 0.8159793169334605, 0.29450361062763797, 0.1267754316298415, 0.33264836178428914, 0.14631802752423473, 0.7046738275589047, 0.12184528168219966, 0.5514542639253687, 0.4599149524512769, 0.9584085312105911, 0.3078929627509528, 0.5383581451785235]"
a85314f2-4706-4d04-af9d-12e821756358,Premium Black Tea Bags,Beverages,Black Tea Bags,15.31,0.19,"[0.7987270449160019, 0.18377286321415598, 0.14526192211748168, 0.10334905422993401, 0.9806758775743072, 0.6059727144564556, 0.12994325160780262, 0.35352164101904127, 0.5919338686229293, 0.24649165807726892, 0.5616278608324157, 0.07858113820297274, 0.7722044273614367, 0.8815169738799922, 0.1737281830955706, 0.5246115352961658, 0.5696400255723684, 0.10411085889460836, 0.09424833555446588, 0.5639182948656578, 0.4908510943198532, 0.7034423876853793, 0.4606134295410773, 0.5970791549531245, 0.42403191740654256, 0.02394738115287398, 0.6094162121978955, 0.7916427864393241, 0.06110313357529762, 0.2692307513127068, 0.9378859339967855, 0.8806629124655855, 0.6853219236957593, 0.9822213818675875, 0.19692009772297903, 0.24066344008689444, 0.6985001427972137, 0.9094606343836819, 0.7357465304291968, 0.7141682423596696, 0.12406722405472459, 0.22689616055145445, 0.21186751382089275, 0.7754211036495358, 0.1425048385437816, 0.18202105140052893, 0.46209174235156314, 0.5917270811325059, 0.8651150908005496, 0.7702590115258646, 0.505056405993068, 0.348770547864508, 0.4545189557024616, 0.11207671100445427, 0.22209951616615087, 0.13447982158635796, 0.061024167119855255, 0.20645723296945118, 0.334040898901491, 0.4334714489779474, 0.5345539706605299, 0.7854899547833879, 0.16750859956162834, 0.9395486150422556, 0.08876028143375725, 0.993879027229488, 0.7499712482977119, 0.4384330733301478, 0.07602046689824127, 0.8113983517007917, 0.7610779584629411, 0.9302419005873126, 0.41288356335974175, 0.7371288331935784, 0.9236613940545936, 0.9117501788166853, 0.387731042642282, 0.4140823588600162, 0.42774291455424196, 0.8457064165925406, 0.4406456443780006, 0.24173841135153085, 0.09518554420200387, 0.9039934909025509, 0.372786223884668, 0.6386154536527814, 0.48801802513084136, 0.7885795315803524, 0.7565233073044986, 0.27163559243180835, 0.6851915946903371, 0.806950422043196, 0.1013493015079292, 0.03510149160583054, 0.4415698824833242, 0.5584836983718978, 0.12179920449786796, 0.6633577070650335, 0.49838997456466183, 0.29776543168491687, 0.8101736260019375, 0.6489287536849501, 0.18797146710457946, 0.9959626644909494, 0.20895016105098718, 0.3217642900285901, 0.046350208194932185, 0.3858286888922211, 0.20653948402931877, 0.2734627807457901, 0.07976771818520412, 0.2518605091997098, 0.09582441282375653, 0.6586672591813566, 0.9801384805129516, 0.8052676609504907, 0.5939612343766971, 0.22627016884705442, 0.42185825719235337, 0.8612182806397222, 0.13163183657085042, 0.9900038762591041, 0.46589237531134553, 0.36448450157160517, 0.9479440537056933, 0.8890662780761569, 0.9152231291440646, 0.6460737510583542]"
c8692397-bab9-445a-90ae-7439cc46cd74,Essential Microwave Popcorn,Snacks,Microwave Popcorn,7.25,0.33,"[0.8107583783339812, 0.47242668040987523, 0.06507941324197541, 0.5965249156956306, 0.5320936793141415, 0.8805427805826411, 0.5224060013355539, 0.13159562031401295, 0.04177057697954023, 0.25540757487719246, 0.6577198883609666, 0.14260031422485775, 0.1108922970384838, 0.40721942197520034, 0.7306829614142141, 0.2641364900237192, 0.3146397886249792, 0.9723659325832029, 0.5175251150523165, 0.05902916713005679, 0.1550240284929334, 0.9913180214195686, 0.08635828237306586, 0.39367576332997223, 0.1529678138111651, 0.14756118923248374, 0.11457123299127092, 0.6209164357132879, 0.14020956188692413, 0.8862393745720956, 0.7386364965454016, 0.48924308840873, 0.6890260040544613, 0.7439213186055212, 0.35129575162116367, 0.797057695811833, 0.09666043942489133, 0.31514006036562026, 0.4346525720305533, 0.37235445505735854, 0.12768715167814548, 0.7771175607023835, 0.27041779241152497, 0.4258696855578109, 0.5947615941931218, 0.4482814326572887, 0.12590992938028245, 0.4946709101776948, 0.7705171682540977, 0.9198696065070064, 0.7862403214857752, 0.7653608263014806, 0.734764021659876, 0.03743050712834828, 0.9182757840914608, 0.6077551883792476, 0.12375342525567301, 0.3621605976338953, 0.6058112070208325, 0.9348583878806738, 0.9699011888780051, 0.39240557763643014, 0.279945151421954, 0.012917352529947634, 0.10461832056643061, 0.10784813600377807, 0.4316843905777501, 0.3581018645079762, 0.7656949481042101, 0.46692168744612694, 0.53913502550988, 0.486889430442648, 0.3595219960240881, 0.635719303474207, 0.8978628732940828, 0.7378362391140425, 0.03422258850076343, 0.7035728912993903, 0.5550522062670922, 0.4994293906549223, 0.7228245217877365, 0.6121111253647227, 0.9132269688265757, 0.5176931808591329, 0.42518106675207323, 0.10664878227144414, 0.5485391580428901, 0.5702301650194858, 0.09794837763529818, 0.06644668423057687, 0.7688312645610818, 0.23808079128150472, 0.31915598764707853, 0.26513719688616855, 0.051624679333056256, 0.27483409874341236, 0.3876031908289219, 0.8471264042753961, 0.4178514059576659, 0.3639741637970969, 0.0331269237385311, 0.159518775296837, 0.3630698335322329, 0.35796611599861705, 0.3922309930909249, 0.1712391202829633, 0.9508022359768151, 0.24357073362339066, 0.314428418024128, 0.16776477357738506, 0.9334050991186077, 0.20684429178166597, 0.06466283860695021, 0.13520592415616473, 0.7973996330875517, 0.9984397398180788, 0.47830802226614544, 0.40061119862830663, 0.7241707795726445, 0.2455351601678235, 0.5097628589085796, 0.08699367465407604, 0.3837944363377951, 0.05223326209324941, 0.03934926566432151, 0.8065683888029019, 0.3391754549794549, 0.8697127716310518]"
a2aa5c5f-237b-4acf-bd4d-896ec1b7d815,Nature's Tomato Sauce,Pantry,Tomato Sauce,14.03,0.33,"[0.7869613682666128, 0.12337816184596084, 0.12606741423361179, 0.0024807036928927717, 0.12579887911329757, 0.5739135246990354, 0.3302006211268189, 0.1010148921769376, 0.7131744816243167, 0.4474067199405315, 0.10684978865620554, 0.9784382953552997, 0.8066883701206724, 0.9395743391003963, 0.23000352357357234, 0.2834345324555998, 0.3419896165025397, 0.8638278209774083, 0.9703887188336309, 0.7704239543871683, 0.7917543609175081, 0.8578324991846122, 0.19301880369548197, 0.9947753478979368, 0.8236999591704635, 0.5592611086732169, 0.7202644157596604, 0.05311970399936905, 0.05497728632418941, 0.2041385750673742, 0.22797627677425392, 0.8011937319644866, 0.3136065941183035, 0.06760280135421359, 0.6717919840720725, 0.8825917739199811, 0.32321838245538603, 0.10370408764719763, 0.5992411466201153, 0.31520278248793376, 0.10798729388074679, 0.27005402145105184, 0.3205986953112635, 0.46464932550706006, 0.2540014318081244, 0.912406216343583, 0.48520806796383886, 0.6933990162777245, 0.43033330760082544, 0.6415110595929725, 0.10573365096871445, 0.9643398135395375, 0.8367652915166769, 0.22790187587116284, 0.39203301063497076, 0.17719399904062838, 0.2169249235350349, 0.27048636208252064, 0.7685545878374399, 0.6022042395113781, 0.9112706452969783, 0.2167834059057968, 0.9933607353980953, 0.3758195640106171, 0.6573670053557851, 0.09863332725609952, 0.1330403490161569, 0.8434395640446094, 0.08919139430449552, 0.3216655739759313, 0.3234613627441505, 0.24402598241946705, 0.10586566320951674, 0.3305737663124013, 0.7757991371233287, 0.7159113338916578, 0.16814419145769433, 0.02583746224388206, 0.00788360389841336, 0.8635012550447388, 0.914197008662846, 0.4972728899608876, 0.4568936045819799, 0.38002842158245353, 0.2122319809179125, 0.09540059141995061, 0.4455839499893759, 0.040014002864042664, 0.7884927017539936, 0.010885529554927054, 0.6440236927916113, 0.44458892868638256, 0.8416530107304426, 0.34340601028803286, 0.41051798924017113, 0.4957845393155105, 0.15444523960360323, 0.7977869112319869, 0.14356770023151855, 0.5401757497604032, 0.29677312373530795, 0.9935913359735905, 0.6456834904613966, 0.7782151202349824, 0.015670283888999492, 0.3544857546743386, 0.4724954372488952, 0.44471008084577834, 0.8266031815518751, 0.7242854653496043, 0.8682539691466645, 0.8708899478456187, 0.9173326127407672, 0.9218949415043494, 0.2749129906575677, 0.8484061051070962, 0.5773413114399897, 0.8436353249444076, 0.17775130228247826, 0.3850461537190002, 0.07669560437290968, 0.04264843467476953, 0.9607803758371718, 0.6763311779731205, 0.16655813797996366, 0.4950042304903094, 0.9136217281678527, 0.6246967894403925]"
f980ab87-d699-456c-a96a-e362bfd00c92,Organic Oatmeal,Pantry,Oatmeal,7.83,0.4,"[0.3959356374739852, 0.6407398841953623, 0.31179154401759523, 0.43616883417125085, 0.3112146336564705, 0.6314515317686122, 0.7319866037059527, 0.4642424810029536, 0.050632685059498916, 0.6898053328608282, 0.015952729363146068, 0.7694306305137765, 0.04613955412386783, 0.5082828036296814, 0.6403522561236052, 0.8934129890841624, 0.20726775944308218, 0.015690260419802926, 0.18464091846283115, 0.2213119583320735, 0.34243815817218226, 0.8086241103010939, 0.4569301607098315, 0.024254662375206792, 0.22556363352484332, 0.7600064707497317, 0.40360748238457855, 0.5260130515435282, 0.6801747655490015, 0.1226840840959812, 0.8711987637229383, 0.6961586336252322, 0.7201180816929674, 0.4536320652700725, 0.5674186495355887, 0.6506887208350083, 0.9558957862834543, 0.1214448443854923, 0.9858998129355485, 0.32885030854222286, 0.962244616698461, 0.0004237846735793971, 0.7749681866454874, 0.2621105670244006, 0.6253421474983071, 0.7288121009178913, 0.45866510736623756, 0.9315879728401365, 0.6851269019400744, 0.5942864150579945, 0.18700151010969834, 0.19566787168659383, 0.07600749303957788, 0.6896638815282573, 0.38758350088725324, 0.6344936657248793, 0.5469479515181805, 0.23281751662143513, 0.9646868685885501, 0.5609034273619966, 0.3957437766312313, 0.5058188004504639, 0.5965278191825039, 0.5509362961240671, 0.7993908346704856, 0.7841055018606518, 0.3467578897754624, 0.45433101558969546, 0.4170642482475396, 0.11063673974118704, 0.5657729003210006, 0.4634289381867638, 0.6780324952410807, 0.9756660782949615, 0.7248564330229399, 0.8151189720691452, 0.2002812102594781, 0.7871112632994469, 0.4608106035058086, 0.6050227760179434, 0.5750847872786562, 0.04371278844448845, 0.36866999975596404, 0.3904065453949581, 0.665767490527614, 0.8811821259538609, 0.19708884471706467, 0.6392319751567328, 0.8499002397141698, 0.7419077573166967, 0.7823520267702613, 0.26192902323634437, 0.12147245173080479, 0.6656152898648529, 0.1406227705422991, 0.8102609247761456, 0.44281417938117096, 0.93488710631823, 0.5007573507491512, 0.5731301552261633, 0.49153145795883335, 0.3764719218679041, 0.43107183185881737, 0.7022488088162676, 0.4968311315157192, 0.8084700100218614, 0.18914310146245938, 0.15631269087352373, 0.506110828944982, 0.42559854300319055, 0.24079542373057883, 0.03785251979348758, 0.8369298338053413, 0.8103584264696277, 0.07188202402212496, 0.6502111122999744, 0.1507147675544609, 0.6900619096350971, 0.7777522191165819, 0.24447851998114256, 0.055938560829285056, 0.9510002213124064, 0.9883266080396397, 0.2013692266321918, 0.8985284785660771, 0.3201074321808012, 0.1934454952208292, 0.9271976959033332]"
6b43d3b7-aca8-4905-9318-b1c3fbed419e,Premium Apple Juice,Beverages,Apple Juice,8.42,0.08,"[0.20329222718697149, 0.9515424283497159, 0.13891237245067112, 0.2946169817972307, 0.10496306215567885, 0.948312910427385, 0.4869625660168384, 0.5891167872534173, 0.071410954513357, 0.9214603648603931, 0.8798932266444136, 0.49156713820843123, 0.9540166966274506, 0.31924849350064466, 0.6519437601951381, 0.3507705455686607, 0.9300922619988758, 0.2128435581512904, 0.9049724452465652, 0.7845028644231218, 0.8890279107659482, 0.7924876038823678, 0.5736835357755262, 0.2537828534549432, 0.20466844808239648, 0.09735769053122656, 0.5302890307173518, 0.6155800288239146, 0.0944685813676327, 0.07580115056258485, 0.16267273309270724, 0.8825739220580845, 0.026924691177738214, 0.8116667772941146, 0.07881534715807614, 0.4486428507767778, 0.1569280367530953, 0.9538004713623459, 0.5690841635759382, 0.7993839769986002, 0.2620612865468158, 0.34757395287021575, 0.2552696438143425, 0.44340707561015025, 0.5747215269051817, 0.22809689892406093, 0.14243065410247036, 0.10281881788628089, 0.5010077042563564, 0.87001836229886, 0.5855518586081313, 0.05557822439701399, 0.2786641886087873, 0.6184391419416437, 0.41553613567037573, 0.15704913134721954, 0.8251707212134807, 0.024604788932113153, 0.4775247761532839, 0.7445643320959675, 0.9625708053909324, 0.3019637818156101, 0.24758584753088875, 0.5522020440398842, 0.5072687159629279, 0.917334987802831, 0.3453188552075901, 0.1779970561066595, 0.4987592718661693, 0.0876216706410694, 0.14875131049705348, 0.012521897859476883, 0.7847891410963842, 0.36959565134929384, 0.917534319752619, 0.022997567782162665, 0.7559172225407448, 0.5694727705164063, 0.5266450679420751, 0.34586359545356826, 0.09327581863504786, 0.6667446040620892, 0.1552436088932314, 0.9656267314644826, 0.9907576708759608, 0.9198464627279158, 0.6841269421347297, 0.6181492500445003, 0.1226755840306788, 0.7001153658129349, 0.6960219803983296, 0.055539397912022004, 0.04065418149080424, 0.09344840781544095, 0.6236994580653946, 0.9753593283751945, 0.09445479419771863, 0.030756656884784905, 0.9696182924144825, 0.860108971601722, 0.8325581626483783, 0.2933576996915126, 0.9286656089625497, 0.8240312166374242, 0.6420106149822637, 0.3408118774681457, 0.1546030731779121, 0.4492569414452483, 0.9936919967841307, 0.20196597779644743, 0.07283531518961606, 0.7274129578158922, 0.5627795089580899, 0.8104560682750003, 0.1169185266673809, 0.13410144643348965, 0.7889639628181236, 0.12631468433893212, 0.7234589686389046, 0.12349550893815164, 0.05628053521639809, 0.4721517951849161, 0.3208275573896424, 0.3825224007796908, 0.47059856313851545, 0.43975755407172057, 0.7043557045720132, 0.7050659543004251]"
dc65cf1c-922f-4f2a-be7d-7f596ab58867,Essential Oatmeal,Pantry,Oatmeal,10.55,0.19,"[0.36249647500800997, 0.5568893123594327, 0.25930710635194476, 0.5983912355247588, 0.7218377909262174, 0.9749938084779926, 0.7206238313426467, 0.6944919790749904, 0.09442354207035775, 0.2385339297361071, 0.9751982383818051, 0.911877187871483, 0.0886048041728672, 0.8014232991663299, 0.5413223342449642, 0.1977353320062224, 0.20856035235375026, 0.24193893382180143, 0.6500869257723908, 0.1555873786278158, 0.654040253123854, 0.0976090410451963, 0.5370647796589456, 0.9494315315547133, 0.3050154047237146, 0.03617543794938005, 0.4999453165014217, 0.023146015634705197, 0.6673427587603029, 0.914488728001923, 0.18078662724804728, 0.512497322669241, 0.012887094124772625, 0.43774236173787606, 0.38453821041703595, 0.08256203080309166, 0.015487795695588558, 0.3583077301087695, 0.5913829175877218, 0.8349995921878773, 0.4924066120883066, 0.06809447355829246, 0.7960112476090905, 0.06535253493857696, 0.5711041760786705, 0.44388903852297745, 0.4634832399886093, 0.21672950833604876, 0.09423793736802522, 0.8331027501858507, 0.681128180205904, 0.11553768451982593, 0.08650909294199949, 0.5937277383687906, 0.8502897969242847, 0.28625379063653833, 0.9721024957188086, 0.44854492448723937, 0.28736762764245416, 0.8566103520979527, 0.7247259464057271, 0.0749633825302829, 0.4372773020524494, 0.3064128275172022, 0.12596399362329969, 0.3536106567559997, 0.33532871943966547, 0.9588774386686705, 0.23423838914026984, 0.43221326914887626, 0.994755770405342, 0.898881965986199, 0.4649601591023298, 0.11288734228708264, 0.28533121319834964, 0.8728725421238807, 0.5942254784108535, 0.32541982266322567, 0.15318087654201418, 0.7331075374384888, 0.6120016760778799, 0.975632050596444, 0.39926504503280014, 0.09626741119712079, 0.6120948402120452, 0.7766579371189261, 0.6444543287906093, 0.700747679442577, 0.7200406507217844, 0.17527161164991378, 0.3280950510297692, 0.277431378715261, 0.8402525968269402, 0.786657702440034, 0.4664336229395759, 0.2643781343802549, 0.8316860137474676, 0.688490902166396, 0.5451612054174877, 0.8649890924683551, 0.9045128144207272, 0.5820430735204843, 0.2997460212581876, 0.9054780157671973, 0.15978509068620006, 0.3865291549453689, 0.6338404544423092, 0.06564684588535641, 0.08135796350652225, 0.7282526403736509, 0.6135170348389973, 0.01701119850105537, 0.40140014828493964, 0.4613436257136786, 0.27850571098107424, 0.3101540327710629, 0.6607981205981285, 0.05780550958852004, 0.30493078695393383, 0.9941954257626641, 0.31387784066589075, 0.9461493726720371, 0.1553424586107326, 0.15872899961570897, 0.9219700721001505, 0.8688408164590921, 0.5710520741873603, 0.694747887290988]"
e17a19cd-8381-40b6-8771-702f3a282e0c,Nature's Potato Chips,Snacks,Potato Chips,8.09,0.15,"[0.7751698146505622, 0.98431503966568, 0.22188013377730975, 0.5909826097279056, 0.028318015392730822, 0.6859309328081606, 0.6209025310714147, 0.8404482380745754, 0.9855193228541897, 0.6777330208607811, 0.2930894635920015, 0.9898657474299373, 0.5144571816847424, 0.8441160126781226, 0.09294610946976556, 0.15097548638271796, 0.22503169767890685, 0.030946609078735032, 0.10699303245420921, 0.1494088370564558, 0.9570047510646099, 0.7142685475722033, 0.17881372123273043, 0.8235594922149297, 0.17941486099948167, 0.7059641258741101, 0.7119163287950326, 0.8983496788652134, 0.48938710506412597, 0.9253826348086511, 0.8551692634609906, 0.6510072742498828, 0.812199394414804, 0.93237445227128, 0.9203515091259628, 0.9059276041219627, 0.016009974204031607, 0.156599924718682, 0.519157467205705, 0.2964727791939139, 0.6951931114753679, 0.412680930258151, 0.6305278207755307, 0.6960833671665335, 0.8700826333745654, 0.3148118016529524, 0.17742411344423814, 0.01076752849940199, 0.42679915005309854, 0.697168124694445, 0.614245841553884, 0.6179803927487425, 0.25990644984191524, 0.44704218574162424, 0.6209524177129419, 0.1968094603414836, 0.8454764032128569, 0.6475572359523607, 0.5301848576863092, 0.8484272787773294, 0.5764186131543498, 0.7926393669478483, 0.8901347665514018, 0.24859456137767966, 0.3546506022298165, 0.9039848494582938, 0.151946224067237, 0.33172388437139444, 0.2898015063359174, 0.5789504445190791, 0.8411074386314686, 0.26386230210437656, 0.5957565826848326, 0.6812451927571853, 0.7015323289531885, 0.329098558652518, 0.5397439381819104, 0.8312665077988691, 0.47043905898993066, 0.36032332734209005, 0.9907041900909573, 0.33289912058347215, 0.24906989764345933, 0.7529154408088126, 0.025468501233044005, 0.4401151862310678, 0.5810841734265599, 0.01829221095044864, 0.10050734364501035, 0.7993476120288253, 0.9231539094178589, 0.8386094064865268, 0.972908195594018, 0.10703922684261147, 0.836214086187826, 0.36322860958955483, 0.659794685462827, 0.8345907765299622, 0.2976872336120273, 0.379008905568165, 0.9508651602331116, 0.3026829079920492, 0.24235733688019467, 0.6019140643251673, 0.23650232150514683, 0.5865014380889313, 0.4541142195414971, 0.7737405794445739, 0.9828045521785973, 0.17225679265643112, 0.24347533698652024, 0.33757228448002674, 0.8044089932878787, 0.746587413706121, 0.40717368175728685, 0.7813650197686675, 0.14151921947853163, 0.3918129428983782, 0.36273452930988037, 0.37295090387895, 0.2669045285794204, 0.5133630868795033, 0.6141590331081208, 0.43482990034840974, 0.5576801736111595, 0.5288985640935675, 0.1321697427314309, 0.7550864773176047]"
